PropertyName,DefinedInCollection,Depth,ColumnName,SubCollectionName,DataType,EffectiveDataType,PropertyValue,DoNotUse
DerDueDate,SLCoitems,0,,,,Date,DueDate,0
DerExtInvoicedCost,SLCoitems,0,,,,Decimal,"ROUND((ISNULL(DerQtyInvoicedConv, 0) * ISNULL(CostConv,0)),DerCurrencyPlaces)",0
DerExtInvoicedPrice,SLCoitems,0,,,,Decimal,"ROUND(ISNULL(DerQtyInvoicedConv, 0) * ISNULL(dbo.CurrCnvtSingleAmt2 ( AdrCurrCode, 0, 0, 1, default, default, default, default, CoExchRate, default, default, default, ISNULL(PriceConv,0)),0) * (1-Disc/100.0) * (1-CoDisc/100.0), DerCurrencyPlaces)
",0
DerExtPrice,SLCoitems,0,,,,Decimal,"CASE
WHEN CopUseAltPriceCalc = 1 THEN
   ROUND(ISNULL(PriceConv,0), DerCurrencyPlaces) * ISNULL(QtyOrderedConv,0)
ELSE
   ROUND(ISNULL(QtyOrderedConv,0) * ISNULL(PriceConv,0), DerCurrencyPlaces)
END",0
DerExtPriceInDomesticCurrency,SLCoitems,0,,,,Decimal,"ROUND(ISNULL(QtyOrderedConv,0) * ISNULL(DerDomPriceConv,0),DerCurrencyPlaces)
",0
DerFavoriteCustomer,SLCoitems,0,,,,Byte,"CASE WHEN EXISTS (SELECT 1 FROM favorite_customer WHERE cust_num = CoCustNum AND username = dbo.[UserName2Sp]() )
THEN 1
ELSE
0
END",0
DerFovhdCostConv,SLCoitems,0,,,,Decimal,QtyOrderedConv * FovhdCostConv,0
DerFovhdExtended,SLCoitems,0,,,,Decimal,QtyOrderedConv * FovhdCostConv,0
DerGetOrderLineStatusForPortal,SLCoitems,0,,,String,String,"dbo.GetOrderLineStatusForPortal(CoNum, CoLine, CoRelease)",0
DerInfobar,SLCoitems,0,,,,String,'',0
DerInFull,SLCoitems,0,,,,Byte,"CASE WHEN DerQtyShippedOver > ShippedOverOrderedQtyTolerance OR DerQtyShippedUnder > ShippedUnderOrderedQtyTolerance THEN 1 ELSE 0 END
",0
DerIsOnPickList,SLCoitems,0,,,,Byte,"CASE WHEN EXISTS(
SELECT 1
FROM dbo.pick_list_ref
WHERE pick_list_ref.ref_num = CoNum AND pick_list_ref.ref_line_suf = CoLine AND pick_list_ref.ref_release = CoRelease 
)THEN 1 ELSE 0 END",0
DerItem,SLCoitems,0,,,,String,"dbo.GetItemOrCustItem (CustItem, Item)",0
